#ppt,"","",""
"",eco2,eco2,eco2
TIMESTEP,MEAN(mm),VARIANCE(mm^2),STD_DEV(mm)
2012-04-01T00:00:00Z,38.2,0,0
2012-05-01T00:00:00Z,45.1290322580645,0,0
2012-06-01T00:00:00Z,42.3666666666667,0,0
2012-07-01T00:00:00Z,51.2903225806452,0,0
2012-08-01T00:00:00Z,51.0322580645161,0,0
2012-09-01T00:00:00Z,50.6333333333333,0,0
2012-10-01T00:00:00Z,46.0322580645161,0,0
2012-11-01T00:00:00Z,32.8333333333333,0,0
2012-12-01T00:00:00Z,52.1612903225806,0,0
2013-01-01T00:00:00Z,49.1935483870968,0,0
2013-02-01T00:00:00Z,34.5,0,0
2013-03-01T00:00:00Z,34.6451612903226,0,0
2013-04-01T00:00:00Z,33.5666666666667,0,0
2013-05-01T00:00:00Z,41.9677419354839,0,0
2013-06-01T00:00:00Z,48.1,0,0
2013-07-01T00:00:00Z,57.2903225806452,0,0
2013-08-01T00:00:00Z,57.8709677419355,0,0
2013-09-01T00:00:00Z,53.2333333333333,0,0
2013-10-01T00:00:00Z,47.3870967741936,0,0
2013-11-01T00:00:00Z,35.3666666666667,0,0
2013-12-01T00:00:00Z,47.9032258064516,0,0
2014-01-01T00:00:00Z,30.4193548387097,0,0
2014-02-01T00:00:00Z,38.75,0,0
2014-03-01T00:00:00Z,33.9032258064516,0,0
2014-04-01T00:00:00Z,32.5666666666667,0,0
2014-05-01T00:00:00Z,38.6774193548387,0,0
2014-06-01T00:00:00Z,50.5333333333333,0,0
2014-07-01T00:00:00Z,51.0322580645161,0,0
2014-08-01T00:00:00Z,50.1935483870968,0,0
2014-09-01T00:00:00Z,54.7,0,0
2014-10-01T00:00:00Z,43.1935483870968,0,0
2014-11-01T00:00:00Z,31.8333333333333,0,0
2014-12-01T00:00:00Z,48.7096774193548,0,0
2015-01-01T00:00:00Z,37.7096774193548,0,0
2015-02-01T00:00:00Z,35.5357142857143,0,0
2015-03-01T00:00:00Z,38.0967741935484,0,0
2015-04-01T00:00:00Z,39.1666666666667,0,0
2015-05-01T00:00:00Z,40.7741935483871,0,0
2015-06-01T00:00:00Z,46.1,0,0
2015-07-01T00:00:00Z,52,0,0
2015-08-01T00:00:00Z,49,0,0
2015-09-01T00:00:00Z,54.0333333333333,0,0
2015-10-01T00:00:00Z,50.258064516129,0,0
2015-11-01T00:00:00Z,48.6666666666667,0,0
2015-12-01T00:00:00Z,52.9354838709677,0,0
2016-01-01T00:00:00Z,38.3225806451613,0,0
2016-02-01T00:00:00Z,40.551724137931,0,0
2016-03-01T00:00:00Z,32.7741935483871,0,0
2016-04-01T00:00:00Z,28.4666666666667,0,0
2016-05-01T00:00:00Z,39.6129032258064,0,0
2016-06-01T00:00:00Z,41.3,0,0
2016-07-01T00:00:00Z,46,0,0
2016-08-01T00:00:00Z,56.0967741935484,0,0
2016-09-01T00:00:00Z,44.0666666666667,0,0
2016-10-01T00:00:00Z,38.1935483870968,0,0
2016-11-01T00:00:00Z,31.1666666666667,0,0
2016-12-01T00:00:00Z,44.3870967741936,0,0
2017-01-01T00:00:00Z,45.5806451612903,0,0
2017-02-01T00:00:00Z,33.4285714285714,0,0
2017-03-01T00:00:00Z,33,0,0
2017-04-01T00:00:00Z,40.3666666666667,0,0
2017-05-01T00:00:00Z,40.7741935483871,0,0
2017-06-01T00:00:00Z,50.6666666666667,0,0
2017-07-01T00:00:00Z,46.0967741935484,0,0
2017-08-01T00:00:00Z,49.4838709677419,0,0
2017-09-01T00:00:00Z,47.6,0,0
2017-10-01T00:00:00Z,41.9354838709677,0,0
2017-11-01T00:00:00Z,43.2,0,0
2017-12-01T00:00:00Z,45.2903225806452,0,0
2018-01-01T00:00:00Z,37.0322580645161,0,0
2018-02-01T00:00:00Z,48.7142857142857,0,0
2018-03-01T00:00:00Z,34.2258064516129,0,0
2018-04-01T00:00:00Z,34.3666666666667,0,0
2018-05-01T00:00:00Z,45.5806451612903,0,0
2018-06-01T00:00:00Z,43.2666666666667,0,0
2018-07-01T00:00:00Z,51.7741935483871,0,0
2018-08-01T00:00:00Z,51.8064516129032,0,0
2018-09-01T00:00:00Z,56.7,0,0
2018-10-01T00:00:00Z,46.3548387096774,0,0
2018-11-01T00:00:00Z,48.8,0,0
2018-12-01T00:00:00Z,53.5483870967742,0,0
2019-01-01T00:00:00Z,43.8387096774194,0,0
2019-02-01T00:00:00Z,45.25,0,0
2019-03-01T00:00:00Z,30.9032258064516,0,0
2019-04-01T00:00:00Z,33.7,0,0
2019-05-01T00:00:00Z,40.4193548387097,0,0
2019-06-01T00:00:00Z,47.7333333333333,0,0
2019-07-01T00:00:00Z,49.0645161290323,0,0
2019-08-01T00:00:00Z,48.4230769230769,0,0
2019-09-01T00:00:00Z,41.1666666666667,0,0
2019-10-01T00:00:00Z,50.4193548387097,0,0
2019-11-01T00:00:00Z,35.0333333333333,0,0
2019-12-01T00:00:00Z,45.4838709677419,0,0
2020-01-01T00:00:00Z,44.1935483870968,0,0
2020-02-01T00:00:00Z,42.8275862068966,0,0
2020-03-01T00:00:00Z,42.9032258064516,0,0
2020-04-01T00:00:00Z,31.9666666666667,0,0
2020-05-01T00:00:00Z,44.3870967741936,0,0
2020-06-01T00:00:00Z,49.8,0,0
2020-07-01T00:00:00Z,52.4193548387097,0,0
2020-08-01T00:00:00Z,55.3548387096774,0,0
2020-09-01T00:00:00Z,54.7333333333333,0,0
2020-10-01T00:00:00Z,48.7096774193548,0,0
2020-11-01T00:00:00Z,35.5,0,0
2020-12-01T00:00:00Z,43.9032258064516,0,0
2021-01-01T00:00:00Z,42.2258064516129,0,0
2021-02-01T00:00:00Z,44.5714285714286,0,0
2021-03-01T00:00:00Z,34.258064516129,0,0
2021-04-01T00:00:00Z,26.6333333333333,0,0
2021-05-01T00:00:00Z,37.9032258064516,0,0
2021-06-01T00:00:00Z,46.3333333333333,0,0
2021-07-01T00:00:00Z,49.7741935483871,0,0
2021-08-01T00:00:00Z,52.9354838709677,0,0
2021-09-01T00:00:00Z,51.1666666666667,0,0
2021-10-01T00:00:00Z,50.6774193548387,0,0
2021-11-01T00:00:00Z,30.5333333333333,0,0
2021-12-01T00:00:00Z,46.2903225806452,0,0
#maxrh,"","",""
"",eco2,eco2,eco2
TIMESTEP,MEAN(%),VARIANCE(%^2)),STD_DEV(%)
2011-01-01T00:00:00Z,95.0645161290323,0,0
2011-02-01T00:00:00Z,93.7142857142857,0,0
2011-03-01T00:00:00Z,96.4838709677419,0,0
2011-04-01T00:00:00Z,97.8666666666667,0,0
2011-05-01T00:00:00Z,98.9354838709677,0,0
2011-06-01T00:00:00Z,99.9666666666667,0,0
2011-07-01T00:00:00Z,99.9354838709677,0,0
2011-08-01T00:00:00Z,99.6129032258064,0,0
2011-09-01T00:00:00Z,99.8,0,0
2011-10-01T00:00:00Z,98.7096774193548,0,0
2011-11-01T00:00:00Z,98.4333333333333,0,0
2011-12-01T00:00:00Z,99.3870967741936,0,0
2012-01-01T00:00:00Z,97.6129032258064,0,0
2012-02-01T00:00:00Z,96.448275862069,0,0
2012-03-01T00:00:00Z,96.9354838709677,0,0
2012-04-01T00:00:00Z,94.9333333333333,0,0
2012-05-01T00:00:00Z,99.9677419354839,0,0
2012-06-01T00:00:00Z,99.7666666666667,0,0
2012-07-01T00:00:00Z,99.9677419354839,0,0
2012-08-01T00:00:00Z,100,0,0
2012-09-01T00:00:00Z,100,0,0
2012-10-01T00:00:00Z,97.7741935483871,0,0
2012-11-01T00:00:00Z,98,0,0
2012-12-01T00:00:00Z,97.9677419354839,0,0
2013-01-01T00:00:00Z,97.5806451612903,0,0
2013-02-01T00:00:00Z,95.7857142857143,0,0
2013-03-01T00:00:00Z,91.4838709677419,0,0
2013-04-01T00:00:00Z,96.9666666666667,0,0
2013-05-01T00:00:00Z,98.0645161290323,0,0
2013-06-01T00:00:00Z,100,0,0
2013-07-01T00:00:00Z,100,0,0
2013-08-01T00:00:00Z,100,0,0
2013-09-01T00:00:00Z,100,0,0
2013-10-01T00:00:00Z,99.7741935483871,0,0
2013-11-01T00:00:00Z,98.2333333333333,0,0
2013-12-01T00:00:00Z,98.8064516129032,0,0
2014-01-01T00:00:00Z,93.0967741935484,0,0
2014-02-01T00:00:00Z,97.8214285714286,0,0
2014-03-01T00:00:00Z,94.4193548387097,0,0
2014-04-01T00:00:00Z,96,0,0
2014-05-01T00:00:00Z,98.7741935483871,0,0
2014-06-01T00:00:00Z,99.7,0,0
2014-07-01T00:00:00Z,100,0,0
2014-08-01T00:00:00Z,99.9354838709677,0,0
2014-09-01T00:00:00Z,100,0,0
2014-10-01T00:00:00Z,100,0,0
2014-11-01T00:00:00Z,97.1666666666667,0,0
2014-12-01T00:00:00Z,99.4838709677419,0,0
2015-01-01T00:00:00Z,96.0967741935484,0,0
2015-02-01T00:00:00Z,93.9285714285714,0,0
2015-03-01T00:00:00Z,98.9032258064516,0,0
2015-04-01T00:00:00Z,96.5,0,0
2015-05-01T00:00:00Z,97,0,0
2015-06-01T00:00:00Z,98.1333333333333,0,0
2015-07-01T00:00:00Z,98.6129032258064,0,0
2015-08-01T00:00:00Z,98.8709677419355,0,0
2015-09-01T00:00:00Z,99.3333333333333,0,0
2015-10-01T00:00:00Z,99.741935483871,0,0
2015-11-01T00:00:00Z,97.8,0,0
2015-12-01T00:00:00Z,99.2258064516129,0,0
2016-01-01T00:00:00Z,95.5161290322581,0,0
2016-02-01T00:00:00Z,92.8275862068966,0,0
2016-03-01T00:00:00Z,96.5161290322581,0,0
2016-04-01T00:00:00Z,94.6666666666667,0,0
2016-05-01T00:00:00Z,98.4838709677419,0,0
2016-06-01T00:00:00Z,99.5,0,0
2016-07-01T00:00:00Z,99.9677419354839,0,0
2016-08-01T00:00:00Z,99.7741935483871,0,0
2016-09-01T00:00:00Z,99.9666666666667,0,0
2016-10-01T00:00:00Z,99.3870967741936,0,0
2016-11-01T00:00:00Z,96.8333333333333,0,0
2016-12-01T00:00:00Z,98.2903225806452,0,0
2017-01-01T00:00:00Z,97.1290322580645,0,0
2017-02-01T00:00:00Z,96.1785714285714,0,0
2017-03-01T00:00:00Z,94.5806451612903,0,0
2017-04-01T00:00:00Z,97.0666666666667,0,0
2017-05-01T00:00:00Z,99.1290322580645,0,0
2017-06-01T00:00:00Z,99.8333333333333,0,0
2017-07-01T00:00:00Z,99.9677419354839,0,0
2017-08-01T00:00:00Z,99.8387096774194,0,0
2017-09-01T00:00:00Z,99.9333333333333,0,0
2017-10-01T00:00:00Z,99.9677419354839,0,0
2017-11-01T00:00:00Z,99.8333333333333,0,0
2017-12-01T00:00:00Z,97.1612903225806,0,0
2018-01-01T00:00:00Z,94.6774193548387,0,0
2018-02-01T00:00:00Z,98.7142857142857,0,0
2018-03-01T00:00:00Z,90.1935483870968,0,0
2018-04-01T00:00:00Z,94.1,0,0
2018-05-01T00:00:00Z,99.1612903225806,0,0
2018-06-01T00:00:00Z,99.1333333333333,0,0
2018-07-01T00:00:00Z,99.1612903225806,0,0
2018-08-01T00:00:00Z,99.6774193548387,0,0
2018-09-01T00:00:00Z,99.6,0,0
2018-10-01T00:00:00Z,99.6774193548387,0,0
2018-11-01T00:00:00Z,98.6333333333333,0,0
2018-12-01T00:00:00Z,99.2903225806452,0,0
2019-01-01T00:00:00Z,96.0322580645161,0,0
2019-02-01T00:00:00Z,96.8928571428571,0,0
2019-03-01T00:00:00Z,94.8709677419355,0,0
2019-04-01T00:00:00Z,96.8666666666667,0,0
2019-05-01T00:00:00Z,99.9354838709677,0,0
2019-06-01T00:00:00Z,99.6,0,0
2019-07-01T00:00:00Z,100,0,0
2019-08-01T00:00:00Z,99.8076923076923,0,0
2019-09-01T00:00:00Z,100,0,0
2019-10-01T00:00:00Z,100,0,0
2019-11-01T00:00:00Z,99.5,0,0
2019-12-01T00:00:00Z,96.8064516129032,0,0
2020-01-01T00:00:00Z,98.0322580645161,0,0
2020-02-01T00:00:00Z,96.6551724137931,0,0
2020-03-01T00:00:00Z,98.2903225806452,0,0
2020-04-01T00:00:00Z,94.6666666666667,0,0
2020-05-01T00:00:00Z,97,0,0
2020-06-01T00:00:00Z,98.8333333333333,0,0
2020-07-01T00:00:00Z,99.7096774193548,0,0
2020-08-01T00:00:00Z,100,0,0
2020-09-01T00:00:00Z,99.7,0,0
2020-10-01T00:00:00Z,99.6451612903226,0,0
2020-11-01T00:00:00Z,97.8,0,0
2020-12-01T00:00:00Z,97.3225806451613,0,0
2021-01-01T00:00:00Z,96.8387096774194,0,0
2021-02-01T00:00:00Z,96.3571428571429,0,0
2021-03-01T00:00:00Z,94.5806451612903,0,0
2021-04-01T00:00:00Z,94.4666666666667,0,0
2021-05-01T00:00:00Z,97.1290322580645,0,0
2021-06-01T00:00:00Z,98.0666666666667,0,0
2021-07-01T00:00:00Z,98.4193548387097,0,0
2021-08-01T00:00:00Z,98.8387096774194,0,0
2021-09-01T00:00:00Z,99.3666666666667,0,0
2021-10-01T00:00:00Z,99.6451612903226,0,0
2021-11-01T00:00:00Z,98.0666666666667,0,0
2021-12-01T00:00:00Z,99.5161290322581,0,0
